,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,mean_ents_per_sentence,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space,label
0,-1.1235133779665334,1.1199474081553866,1.2508340670585052,1.193609495511073,1.3976527820320495,1.042061528755468,1.2167347084684421,1.553602101304303,1.3308855865954918,1.0544307793484657,1.5779010571946799,0.16142448963299996,1.6636629779057486,1.4457946452643113,2.081278632514854,1.6061873865999523,0.0,2.5145514349907367,1.4153490037850274,-0.4356878573550555,1.7868235265513635,-0.3259598553858372,0.9513297885228628,1.2277434125823314,0.18483374236671438,0.21305238725452516,3.4088769172726687,-0.31327865922966985,2.910666752332494,-0.1692019982681822,-0.8255694488160518,4
1,-0.46182534187092844,0.45887041418869556,0.6332165397696442,0.40445262374763813,0.6611540169440552,0.6917052525385446,0.2677737525750938,0.034644139374222345,0.6691029934481902,0.6669631344156808,-0.15401956110379744,2.329671146920242,1.121187207446174,0.7903849399408739,0.26950493219326965,-1.2843245510487322,0.0,0.2754389425809526,0.3281243492422502,1.8680598839692424,-0.05682898386097666,1.3282602921191304,0.9229350761996412,0.4846108003584846,2.6772586562263054,-0.3617080872243423,-0.453530562291649,-0.31327865922966985,0.8844147430337979,-0.1692019982681822,0.4147567912332093,3
2,-0.8011525398686743,0.8290735308100426,1.1572556538329202,0.5074953999970039,1.1981843664873844,0.7578836602684079,1.2009186925368862,1.366653429066755,1.2382746114611751,0.27949548948289593,0.6526156648288084,0.6453837056983742,1.1814622930527936,1.0119318825854164,0.5610547230496168,1.7941881630323873,0.0,1.4067799913774746,0.6460862765141945,-0.01682463165972859,0.7404261557767917,0.352894639109126,1.3488557610479643,1.4182902362294718,0.5478760267384195,1.2135613613473681,0.6119611562088526,-0.31327865922966985,1.2112295832432647,-0.1692019982681822,0.4147567912332093,4
3,-0.26718349079722115,0.3002119356366898,-0.04054803545456747,0.29889660905316595,-0.213438266597938,0.25570633102415086,-0.3490508687555826,-0.409358957189955,-0.21070127032781386,-0.10797215544988896,-0.2858495726811657,-0.2941981313468826,0.03623566652702537,-0.3358120185022158,-0.834219276048615,-0.17981998950817796,0.0,-0.4552188181001349,0.040932931061139044,-0.4356878573550555,0.13694830702320304,-0.3649744815062374,0.46861967902809665,-1.5161308479364881,-0.21311645396380857,-0.5958697620120289,0.012622064552320365,-0.31327865922966985,-0.7496594580135375,-0.1692019982681822,0.4147567912332093,3
4,-2.0849404389601474,1.9925690401914185,2.7293729960227475,0.8744282129825499,2.747900518026705,1.260060989512665,1.2641827562631096,1.1329675887698192,2.8801900247799894,1.8293660692140354,1.1064733815961354,1.1851212720899273,0.8680318478983726,1.3442522965522297,1.789728841658507,1.2066857366810284,0.0,2.396703409074432,1.097387076513083,-0.4356878573550555,0.7681086259031036,0.0017630040255242924,3.592038034582466,2.9236101430418797,1.0854578709042135,3.3635912843979465,1.4776731774905103,-0.31327865922966985,2.0391605117739147,-0.1692019982681822,0.4147567912332093,4
5,0.03585454852576563,-0.20220657977799544,-0.1154107660350355,0.052599241432730696,-0.244125715143271,0.23234924594302242,-0.6653711873866988,-0.4293891720725495,-0.2820888969938491,-0.3017059779162814,-0.07636403803559895,0.3746946526448598,-0.8317255662082935,0.005739518074786914,-1.1257690669049618,-0.3913208629946673,0.0,-1.0915981580481788,0.5127474037872498,-0.4356878573550555,0.059437390669531256,0.6259970219519273,-0.8375370878400937,-1.6114042597600582,0.5758023563054737,-0.5958697620120289,-0.2870474812759456,-0.31327865922966985,-0.2049680576644257,-0.1692019982681822,0.4147567912332093,2
6,-2.007177956085664,2.1247844389847566,1.8310202290571318,1.6158335542889621,1.7505584403033796,0.9564188834579975,0.41011789595909603,1.1329675887698192,1.6473064183044048,1.8293660692140354,1.9296484121233257,-0.4936195824748555,1.3502325327513274,2.3227512932322916,4.996776541078323,1.3711864160594092,0.0,2.561690645357258,1.5589447128755825,-0.4356878573550555,1.80343300862715,-0.2557335283691169,0.6389879529674259,2.542516495747599,-0.3597296841908432,0.02146556242823597,4.507665251976311,-0.31327865922966985,1.3528493473340342,-0.1692019982681822,0.4147567912332093,5
7,1.297491922192386,-1.4450313284353744,-1.2757830900322888,-1.3347083802660469,-1.1954366200485969,-1.9904666842776815,-0.9658754900862591,-1.1104164780807615,-1.2815156703183448,-1.464108912714636,-0.6203560720260576,-0.8744591592817482,-0.807615531965646,-1.2773865247415204,-1.0841190967826269,-1.5428256186433302,0.0,-1.1858765787812222,-0.8308981598458046,-0.4356878573550555,-1.05893440243345,-0.3649744815062374,-1.32024719733486,-0.8682716475362113,-1.0090168466248544,-0.5958697620120289,-1.186056118760744,-0.31327865922966985,-1.2943508583626493,-0.1692019982681822,-0.8255694488160518,1
8,-0.6164077320699017,0.5910858129820338,0.48349107860870844,0.665829422038712,0.4463418771267235,0.9019190182686988,-0.20670672537158036,0.6422273241462547,0.5822802042597689,0.6669631344156808,0.6746146826754917,0.6073530122941616,0.8077567622917532,-0.0773405854169165,0.019605111459258025,-0.6028217364811563,0.0,0.6289830203298656,0.6973704583322499,-0.4356878573550555,0.2642876696042355,-0.1542955004560764,0.21306726811910293,-1.2684199771952058,1.9721188346581855,-0.4042829371857398,0.6452577724119933,0.7950476499858231,0.5902813868452775,2.1819187916210936,0.4147567912332093,3
9,-0.6498691640946795,0.7761873712927075,0.5396381265440593,0.8844811667629761,0.5997791198533889,0.8707762381605277,1.6595831545520046,0.677280200190795,0.6806793653399799,0.8606969568820733,0.6937488210398928,0.8190074922529014,1.217627344416765,0.5042201390250068,1.3107541852516515,1.2771860278431917,0.0,0.3932869684972568,0.8922503492408608,-0.12154043808356033,0.04282790859374427,-0.27914230404135704,0.3550408297352104,-0.2585218118653624,1.127347365254795,-0.5958697620120289,1.0448171668496815,-0.31327865922966985,-0.13960508962253224,-0.1692019982681822,0.4147567912332093,5
